,id,tag
8371,25271,Digital Health
8372,25271,Telemedicine
8373,25262,Hard Tech
8374,25262,Robotics
8375,25262,Space Exploration
8376,25262,Satellites
8377,25174,Developer Tools
8378,25174,B2B
8379,25174,Analytics
8380,25174,Open Source
8381,25160,Fintech
8382,25160,B2B
8383,25160,E-commerce
8384,25152,Consumer Health Services
8385,25152,Telehealth
8386,25152,Digital Health
8387,25152,Healthcare
8388,25144,SaaS
8389,25144,B2B
8390,25144,HR Tech
8391,25120,Fintech
8392,25120,Payments
8393,25120,Consumer
8394,25120,Neobank
8395,25118,Fintech
8396,25118,SaaS
8397,25118,B2B
8398,25110,Telehealth
8399,25110,Healthcare
8400,25110,Diagnostics
8401,25106,DeFi
8402,25106,Fintech
8403,25106,Crypto / Web3
8404,25061,SaaS
8405,25061,Consumer
8406,25061,Security
8407,25061,Privacy
8408,25061,Enterprise Software
8409,25060,Hard Tech
8410,25060,Satellites
8411,25060,Climate
8412,24352,Solar Power
8413,24352,Climate
8414,24352,Energy
8415,24352,Renewable Energy
8416,24352,ClimateTech
8417,24078,Consumer Health Services
8418,24078,Health Tech
8419,24078,Telemedicine
8420,24078,Health & Wellness
8421,24078,AI
8422,23954,Artificial Intelligence
8423,23954,Health Tech
8424,23954,Analytics
8425,23954,Healthcare
8426,23954,API
8427,26065,Fintech
8428,26065,Consumer
8429,26065,Investing
8430,26052,Artificial Intelligence
8431,26052,Sales
8432,26052,Customer Service
8433,26052,Customer Support
8434,26052,AI Assistant
8435,25972,Crypto / Web3
8436,25968,B2B
8437,25968,Logistics
8438,25968,E-commerce
8439,25823,Fintech
8440,25823,Consumer
8441,25722,Fintech
8442,25617,Artificial Intelligence
8443,25617,Developer Tools
8444,25617,Speech Recognition
8445,25616,Robotic Process Automation
8446,25616,Productivity
8447,25616,Analytics
8448,25616,Enterprise
8449,25616,Data Engineering
8450,25433,Security
8451,25433,Data Labeling
8452,25433,Databases
8453,25344,Fintech
8454,25344,SaaS
8455,25344,B2B
8456,26278,NFT
8457,26238,Artificial Intelligence
8458,26238,Machine Learning
8459,26206,Fintech
8460,26206,SaaS
8461,26206,Proptech
8462,25912,Sales
8463,25912,API
8464,25912,Marketing
8465,25912,Customer Support
8466,25912,CRM
8467,25905,SaaS
8468,25905,B2B
8469,25905,Data Engineering
8470,25731,SaaS
8471,25731,Sales
8472,25723,SaaS
8473,25723,B2B
8474,25723,Climate
8475,25644,Developer Tools
8476,25644,API
8477,25644,Billing
8478,25641,SaaS
8479,25641,E-commerce
8480,25583,Developer Tools
8481,25583,SaaS
8482,25583,Crypto / Web3
8483,25583,B2B
8484,25583,Security
8485,25576,Fintech
8486,25576,SaaS
8487,25576,Logistics
8488,25576,HR Tech
8489,25569,Crypto / Web3
8490,25569,Finance
8491,25569,Cryptography
8492,25515,Fintech
8493,25515,Payments
8494,25515,Consumer
8495,25515,Neobank
8496,25404,Fintech
8497,25404,Consumer
8498,25404,Proptech
8499,25379,Education
8500,25355,SaaS
8501,25355,Consumer
8502,25355,Music
8503,25343,Artificial Intelligence
8504,25343,SaaS
8505,25343,B2B
8506,25343,Sales
8507,25343,Sales Enablement
8508,25337,Machine Learning
8509,25337,SaaS
8510,25337,E-commerce
8511,25278,Climate
8512,25278,API
8513,25278,Energy
8514,25086,Consumer Health Services
8515,25086,Health Tech
8516,25086,Digital Health
8517,25086,Healthcare
8518,25086,Telemedicine
8519,27361,Hard Tech
8520,27361,Machine Learning
8521,27361,Robotics
8522,27361,Unmanned Vehicle
8523,27361,AI
8524,27273,DeFi
8525,27273,Fintech
8526,27273,SaaS
8527,27273,Crypto / Web3
8528,27269,Health Tech
8529,27269,Healthcare IT
8530,27268,Construction
8531,27268,B2B
8532,27267,Crypto / Web3
8533,27267,Payments
8534,27267,Neobank
8535,27264,Artificial Intelligence
8536,27264,B2B
8537,27264,Productivity
8538,27264,Enterprise
8539,27263,Biotech
8540,27263,Healthcare
8541,27263,Therapeutics
8542,27263,Oncology
8543,27261,Artificial Intelligence
8544,27261,Developer Tools
8545,27261,Hard Tech
8546,27261,Hardware
8547,27261,SaaS
8548,27260,Fintech
8549,27260,Machine Learning
8550,27260,Insurance
8551,27258,SaaS
8552,27258,B2B
8553,27258,Compliance
8554,27258,Security
8555,27255,Artificial Intelligence
8556,27255,Developer Tools
8557,27255,Robotic Process Automation
8558,27255,B2B
8559,27255,API
8560,27253,Fintech
8561,27253,SaaS
8562,27253,B2B
8563,27252,Documents
8564,27252,Fintech
8565,27252,Civic Tech
8566,27252,Proptech
8567,27252,Insurance
8568,27250,Developer Tools
8569,27250,Fintech
8570,27250,B2B
8571,27250,API
8572,27250,Insurance
8573,27249,Fintech
8574,27249,Real Estate
8575,27249,Proptech
8576,27248,Real Estate
8577,27248,B2B
8578,27248,Climate
8579,27248,ClimateTech
8580,27248,AI
8581,27224,Artificial Intelligence
8582,27224,Health Tech
8583,27224,Diagnostics
8584,27222,Marketplace
8585,27222,Logistics
8586,27221,Artificial Intelligence
8587,27221,Generative AI
8588,27221,Machine Learning
8589,27221,Computer Vision
8590,27221,E-commerce
8591,27219,Fintech
8592,27219,Payments
8593,27219,Neobank
8594,27206,Generative AI
8595,27206,Machine Learning
8596,27206,Health Tech
8597,27206,AI
8598,27205,Fintech
8599,27198,Commercial Space Launch
8600,27198,Hardware
8601,27198,Drones
8602,27198,Aerospace
8603,27195,Developer Tools
8604,27195,SaaS
8605,27195,B2B
8606,27195,Analytics
8607,27195,API
8608,27194,Fintech
8609,27194,SaaS
8610,27194,B2B
8611,27194,Logistics
8612,27194,E-commerce
8613,27191,Fintech
8614,27191,No-code
8615,27190,B2B
8616,27190,Manufacturing
8617,27190,Enterprise
8618,27185,Health Tech
8619,27185,B2B
8620,27185,Productivity
8621,27185,Digital Health
8622,27185,AI
8623,27184,Developer Tools
8624,27184,Education
8625,27184,Community
8626,27184,Video
8627,27184,Creator Economy
8628,27178,Artificial Intelligence
8629,27178,FinOps
8630,27178,Fintech
8631,27178,SaaS
8632,27178,B2B
8633,27177,SaaS
8634,27177,B2B
8635,27177,Analytics
8636,27177,API
8637,27177,Data Engineering
8638,27175,Fintech
8639,27175,Real Estate
8640,27175,B2B
8641,27175,Proptech
8642,27175,Lending
8643,27174,Artificial Intelligence
8644,27174,Generative AI
8645,27174,Productivity
8646,27174,Enterprise
8647,27174,AI
8648,27173,Marketplace
8649,27173,Sustainable Fashion
8650,27173,Consumer
8651,27173,Social
8652,27173,Creator Economy
8653,27172,Artificial Intelligence
8654,27172,Machine Learning
8655,27172,SaaS
8656,27172,B2B
8657,27172,Enterprise
8658,27168,Medical Devices
8659,27168,Healthcare
8660,27168,Therapeutics
8661,27168,Drug discovery
8662,27167,Developer Tools
8663,27167,SaaS
8664,27167,Crypto / Web3
8665,27166,Artificial Intelligence
8666,27166,SaaS
8667,27166,B2B
8668,27166,Podcasts
8669,27166,AI
8670,27165,SaaS
8671,27165,B2B
8672,27165,Healthcare IT
8673,27164,Sustainable Fashion
8674,27164,Consumer
8675,27164,Supply Chain
8676,27164,Retail
8677,27162,SaaS
8678,27162,B2B
8679,27162,Compliance
8680,27162,Security
8681,27162,AI
8682,27161,Grocery
8683,27161,Consumer
8684,27161,Delivery
8685,27161,Logistics
8686,27161,E-commerce
8687,27160,Fintech
8688,27160,Analytics
8689,27160,Investing
8690,27159,Consumer Health Services
8691,27159,Telehealth
8692,27159,Consumer
8693,27159,Healthcare
8694,27159,Femtech
8695,27158,Marketplace
8696,27158,Crypto / Web3
8697,27158,Climate
8698,27157,SaaS
8699,27157,Finance
8700,27155,Generative AI
8701,27155,B2B
8702,27155,Productivity
8703,27154,SaaS
8704,27154,B2B
8705,27154,Sales
8706,27154,Marketing
8707,27154,Enterprise
8708,27153,Documents
8709,27153,SaaS
8710,27153,B2B
8711,27153,Productivity
8712,27153,Collaboration
8713,27152,Artificial Intelligence
8714,27152,Developer Tools
8715,27152,Open Source
8716,27151,Mental Health Tech
8717,27151,SaaS
8718,27151,B2B
8719,27151,Healthcare
8720,27151,HR Tech
8721,27147,Ghost Kitchens
8722,27147,Consumer
8723,27147,Delivery
8724,27147,Food Tech
8725,27146,Developer Tools
8726,27146,Kubernetes
8727,27146,Data Engineering
8728,27143,Generative AI
8729,27143,Machine Learning
8730,27143,Consumer
8731,27143,Dating
8732,27143,AI
8733,27142,Artificial Intelligence
8734,27142,Fintech
8735,27141,Analytics
8736,27141,Sales
8737,27141,Marketing
8738,27141,AI
8739,27140,Fintech
8740,27140,SaaS
8741,27137,DeFi
8742,27137,SaaS
8743,27137,Crypto / Web3
8744,27137,B2B
8745,27137,DAO
8746,27124,Marketplace
8747,27124,B2B
8748,27124,Digital Health
8749,27124,E-commerce
8750,27124,Therapeutics
8751,27109,Machine Learning
8752,27109,Real Estate
8753,27109,Consumer
8754,27109,Proptech
8755,27109,AI
8756,27108,SaaS
8757,27108,B2B
8758,27108,AI
8759,27097,Generative AI
8760,27097,B2B
8761,27097,Chatbot
8762,27097,Data Engineering
8763,27097,AI
8764,27096,SaaS
8765,27096,B2B
8766,27096,Sales
8767,27096,CRM
8768,27095,Mental Health Tech
8769,27095,Health Tech
8770,27095,Community
8771,27094,Fintech
8772,27094,Neobank
8773,27092,Developer Tools
8774,27092,Machine Learning
8775,27092,Biotech
8776,27092,Open Source
8777,27092,Data Engineering
8778,27091,Fintech
8779,27091,Sports Tech
8780,27091,Gaming
8781,27090,SaaS
8782,27090,Human Resources
8783,27090,B2B
8784,27090,HR Tech
8785,27086,Fintech
8786,27086,B2B
8787,27086,Identity
8788,27086,Compliance
8789,27086,Regtech
8790,27085,Gaming
8791,27078,Solar Power
8792,27078,Real Estate
8793,27078,Climate
8794,27078,ClimateTech
8795,27055,Virtual Reality
8796,27055,Consumer
8797,27055,Gaming
8798,27055,Metaverse
8799,27052,SaaS
8800,27052,Space Exploration
8801,27052,Satellites
8802,27052,Aerospace
8803,27051,SaaS
8804,27051,B2B
8805,27051,Customer Support
8806,27051,AI
8807,27049,Banking as a Service
8808,27049,Fintech
8809,27049,Payments
8810,27049,B2B
8811,27049,API
8812,27047,Fintech
8813,27047,Identity
8814,27047,Latin America
8815,27047,Enterprise Software
8816,27046,Neobank
8817,27045,Fintech
8818,27045,Healthcare
8819,27045,LegalTech
8820,27045,Call Center
8821,27045,AI Assistant
8822,27042,SaaS
8823,27042,B2B
8824,27042,Customer Support
8825,27041,Developer Tools
8826,27041,SaaS
8827,27041,B2B
8828,27041,Infrastructure
8829,27040,Developer Tools
8830,27040,SaaS
8831,27040,Analytics
8832,27040,Open Source
8833,27040,Data Engineering
8834,27039,Payments
8835,27039,Live
8836,27039,Creator Economy
8837,27038,Artificial Intelligence
8838,27038,Generative AI
8839,27038,Machine Learning
8840,27038,SaaS
8841,27038,B2B
8842,27037,Developer Tools
8843,27037,B2B
8844,27037,Digital Health
8845,27037,Healthcare
8846,27037,API
8847,26913,Artificial Intelligence
8848,26913,SaaS
8849,26912,Generative AI
8850,26912,Health Tech
8851,26912,Biotech
8852,26912,Enterprise
8853,26912,AI
8854,26907,Auto Commerce
8855,26907,Marketplace
8856,26907,Transportation
8857,26903,Logistics
8858,26902,Artificial Intelligence
8859,26902,Generative AI
8860,26902,Robotic Process Automation
8861,26902,B2B
8862,26901,Fintech
8863,26901,Payments
8864,26901,E-commerce
8865,26901,Subscriptions
8866,26901,AI
8867,26900,Developer Tools
8868,26900,DevSecOps
8869,26900,SaaS
8870,26898,Developer Tools
8871,26898,DevSecOps
8872,26898,SaaS
8873,26898,Enterprise
8874,26897,Fintech
8875,26897,Consumer
8876,26897,Social
8877,26897,AI
8878,26897,AI Assistant
8879,26890,Fintech
8880,26890,Payments
8881,26885,Artificial Intelligence
8882,26885,Open Source
8883,26885,AI Assistant
8884,26883,Artificial Intelligence
8885,26883,Robotics
8886,26883,Climate
8887,26883,Food Tech
8888,26883,Agriculture
8889,26882,Fintech
8890,26882,Insurance
8891,26881,Crypto / Web3
8892,26881,Neobank
8893,26880,Airplanes
8894,26880,Aerospace
8895,26877,SaaS
8896,26877,B2B
8897,26877,Productivity
8898,26877,HR Tech
8899,26877,Enterprise
8900,26872,Developer Tools
8901,26872,SaaS
8902,26872,B2B
8903,26871,Logistics
8904,26870,Finance
8905,26870,B2B
8906,26870,Remote
8907,26870,Payroll
8908,26869,SaaS
8909,26869,B2B
8910,26863,Documents
8911,26863,Machine Learning
8912,26863,Construction
8913,26863,Productivity
8914,26863,NLP
8915,26862,Real Estate
8916,26862,Proptech
8917,26861,Developer Tools
8918,26860,SaaS
8919,26860,Enterprise
8920,26860,Big Data
8921,26860,Enterprise Software
8922,26860,AI
8923,26859,Machine Learning
8924,26859,B2B
8925,26859,Productivity
8926,26859,API
8927,26859,AI
8928,26852,Artificial Intelligence
8929,26852,SaaS
8930,26852,B2B
8931,26852,Design
8932,26852,AI
8933,26851,SaaS
8934,26851,B2B
8935,26851,HR Tech
8936,26850,Scheduling
8937,26850,Logistics
8938,26825,Generative AI
8939,26825,NLP
8940,26825,AI
8941,26825,AI Assistant
8942,26824,Data Science
8943,26824,Advertising
8944,26824,Retail Tech
8945,26819,Generative AI
8946,26819,SaaS
8947,26819,B2B
8948,26819,Operations
8949,26819,AI Assistant
8950,26818,SaaS
8951,26818,Finance
8952,26818,B2B
8953,26818,Productivity
8954,26818,Enterprise Software
8955,26813,SaaS
8956,26813,B2B
8957,26813,HR Tech
8958,26813,Enterprise
8959,26812,Fintech
8960,26812,Crypto / Web3
8961,26812,Consumer
8962,26812,Entertainment
8963,26811,Developer Tools
8964,26811,Open Source
8965,26811,API
8966,26809,Health Tech
8967,26809,Digital Health
8968,26809,Healthcare
8969,26809,Femtech
8970,26808,Artificial Intelligence
8971,26808,Developer Tools
8972,26808,Generative AI
8973,26808,Search
8974,26808,AI Assistant
8975,26807,Biotech
8976,26807,Climate
8977,26807,Genomics
8978,26807,Genetic Engineering
8979,26802,Generative AI
8980,26802,SaaS
8981,26802,Computer Vision
8982,26802,Proptech
8983,26802,E-commerce
8984,26801,Climate
8985,26801,Energy
8986,26800,Generative AI
8987,26800,B2B
8988,26800,Recruiting
8989,26800,HR Tech
8990,26800,AI
8991,26797,Fintech
8992,26797,Crypto / Web3
8993,26797,Payments
8994,26797,Latin America
8995,26796,Developer Tools
8996,26796,SaaS
8997,26796,Design Tools
8998,26796,No-code
8999,26796,Creator Economy
9000,26795,Fintech
9001,26795,Consumer
9002,26794,Banking as a Service
9003,26794,Fintech
9004,26794,Finance
9005,26794,Infrastructure
9006,26793,Developer Tools
9007,26793,SaaS
9008,26793,B2B
9009,26793,Open Source
9010,26793,No-code
9011,26792,Robotic Process Automation
9012,26792,Open Source
9013,26792,API
9014,26792,No-code
9015,26784,Robotics
9016,26784,Airplanes
9017,26784,Logistics
9018,26784,Climate
9019,26784,Transportation
9020,26783,Developer Tools
9021,26783,SaaS
9022,26783,B2B
9023,26782,FinOps
9024,26782,Fintech
9025,26782,SaaS
9026,26782,B2B
9027,26782,Collaboration
9028,26781,Developer Tools
9029,26781,Education
9030,26781,eLearning
9031,26781,Careers
9032,26778,Artificial Intelligence
9033,26778,Fintech
9034,26778,LegalTech
9035,26776,SaaS
9036,26776,Supply Chain
9037,26776,Cybersecurity
9038,26776,AI
9039,26770,Banking as a Service
9040,26770,Fintech
9041,26770,Payments
9042,26770,B2B
9043,26770,API
9044,26769,Carbon Capture and Removal
9045,26769,Bioplastic
9046,26769,Biotech
9047,26769,Climate
9048,26769,Food Tech
9049,26768,Human Resources
9050,26768,B2B
9051,26768,Compliance
9052,26768,HR Tech
9053,26764,Fintech
9054,26764,SaaS
9055,26756,Generative AI
9056,26756,B2B
9057,26756,Data Engineering
9058,26756,AI
9059,26756,Databases
9060,26755,Fintech
9061,26755,Payments
9062,26755,B2B
9063,26755,API
9064,26754,Fintech
9065,26754,Marketplace
9066,26754,Sports Tech
9067,26754,Gaming
9068,26753,Crypto / Web3
9069,26753,Consumer
9070,26753,NFT
9071,26752,Fintech
9072,26752,SaaS
9073,26752,B2B
9074,26751,Biotech
9075,26751,Healthcare
9076,26751,Diagnostics
9077,26750,AIOps
9078,26750,Artificial Intelligence
9079,26750,Machine Learning
9080,26750,NLP
9081,26749,Finance
9082,26749,Open Source
9083,26743,DeFi
9084,26743,Fintech
9085,26743,Crypto / Web3
9086,26743,Consumer
9087,26743,B2B
9088,26742,SaaS
9089,26742,B2B
9090,26742,Messaging
9091,26742,Food Tech
9092,26741,SaaS
9093,26741,B2B
9094,26741,Productivity
9095,26741,Sales
9096,26741,AI
9097,26740,Payments
9098,26739,Fintech
9099,26739,SaaS
9100,26739,Compliance
9101,26739,HR Tech
9102,26739,Payroll
9103,26738,SaaS
9104,26738,Workflow Automation
9105,26738,API
9106,26738,Automation
9107,26737,Transportation
9108,26736,Satellites
9109,26735,Telehealth
9110,26735,Consumer
9111,26735,Digital Health
9112,26734,Biotech
9113,26734,Therapeutics
9114,26734,Oncology
9115,26733,B2B
9116,26733,Transportation
9117,26733,AI
9118,26733,AI Assistant
9119,26732,Developer Tools
9120,26732,B2B
9121,26730,Fintech
9122,26730,SaaS
9123,26730,B2B
9124,26730,Enterprise
9125,26727,Fintech
9126,26727,Neobank
9127,26725,Fintech
9128,26725,Crypto / Web3
9129,26725,Payments
9130,26724,Fintech
9131,26724,Consumer
9132,26724,Neobank
9133,26723,B2B
9134,26723,Customer Success
9135,26723,Open Source
9136,26723,Enterprise
9137,26723,Data Engineering
9138,26722,Generative AI
9139,26722,Sales
9140,26722,Sales Enablement
9141,26722,AI
9142,26720,Fintech
9143,26720,B2B
9144,26720,Identity
9145,26720,Regtech
9146,26719,Fintech
9147,26719,SaaS
9148,26719,Crypto / Web3
9149,26719,Analytics
9150,26719,API
9151,26718,Deep Learning
9152,26718,Computer Vision
9153,26718,Video
9154,26718,Manufacturing
9155,26718,AI
9156,26717,SaaS
9157,26717,B2B
9158,26717,No-code
9159,26716,Fintech
9160,26716,Payments
9161,26716,B2B
9162,26715,Gaming
9163,26713,Health Tech
9164,26713,Insurance
9165,26712,SaaS
9166,26712,Geographic Information System
9167,26712,B2B
9168,26712,AI
9169,26711,Telecommunications
9170,26710,Developer Tools
9171,26710,SaaS
9172,26710,B2B
9173,26710,API
9174,26710,Enterprise
9175,26709,Developer Tools
9176,26709,B2B
9177,26709,Open Source
