,id,industry
5570,24508,"Engineering, Product and Design"
5571,24506,Education
5572,24499,B2B
5573,24499,"Engineering, Product and Design"
5574,24497,Real Estate and Construction
5575,24497,Housing and Real Estate
5576,24489,Industrials
5577,24489,Energy
5578,24488,Industrials
5579,24488,Climate
5580,24485,Fintech
5581,24484,B2B
5582,24484,Analytics
5583,24481,B2B
5584,24481,Analytics
5585,24479,Fintech
5586,24479,Credit and Lending
5587,24477,B2B
5588,24477,Finance and Accounting
5589,24476,B2B
5590,24475,Healthcare
5591,24475,Consumer Health and Wellness
5592,24467,Healthcare
5593,24467,Drug Discovery and Delivery
5594,24466,Healthcare
5595,24466,Medical Devices
5596,24461,Fintech
5597,24461,Consumer Finance
5598,24459,B2B
5599,24459,Human Resources
5600,24450,Healthcare
5601,24450,Diagnostics
5602,24446,B2B
5603,24446,Supply Chain and Logistics
5604,24445,Healthcare
5605,24445,Diagnostics
5606,24444,B2B
5607,24444,Supply Chain and Logistics
5608,24443,Healthcare
5609,24443,Therapeutics
5610,24429,B2B
5611,24429,Human Resources
5612,24428,B2B
5613,24428,Finance and Accounting
5614,24426,Education
5615,24424,Healthcare
5616,24424,Consumer Health and Wellness
5617,24422,B2B
5618,24422,Retail
5619,24416,B2B
5620,24416,Human Resources
5621,24415,Education
5622,24414,B2B
5623,24414,Productivity
5624,24408,B2B
5625,24408,Productivity
5626,24407,B2B
5627,24406,Healthcare
5628,24406,Consumer Health and Wellness
5629,24404,B2B
5630,24404,"Engineering, Product and Design"
5631,24395,B2B
5632,24395,Analytics
5633,24391,B2B
5634,24390,B2B
5635,24390,Analytics
5636,24385,B2B
5637,24385,Supply Chain and Logistics
5638,24384,B2B
5639,24384,Operations
5640,24382,B2B
5641,24382,Security
5642,24381,Fintech
5643,24381,Consumer Finance
5644,24379,B2B
5645,24378,B2B
5646,24378,"Engineering, Product and Design"
5647,24374,Fintech
5648,24373,B2B
5649,24372,Fintech
5650,24372,Banking and Exchange
5651,24371,Healthcare
5652,24368,Healthcare
5653,24368,Diagnostics
5654,24367,B2B
5655,24355,Consumer
5656,24355,Gaming
5657,24354,B2B
5658,24354,Sales
5659,24353,Healthcare
5660,24353,Consumer Health and Wellness
5661,24349,Fintech
5662,24349,Payments
5663,24348,B2B
5664,24348,Analytics
5665,24347,Fintech
5666,24347,Banking and Exchange
5667,24346,B2B
5668,24346,Human Resources
5669,24345,B2B
5670,24344,B2B
5671,24344,"Engineering, Product and Design"
5672,24330,B2B
5673,24330,Productivity
5674,24329,Fintech
5675,24329,Payments
5676,24304,B2B
5677,24304,Infrastructure
5678,24303,B2B
5679,24302,Consumer
5680,24302,Food and Beverage
5681,24292,Consumer
5682,24291,Real Estate and Construction
5683,24291,Construction
5684,24282,Consumer
5685,24280,B2B
5686,24280,Infrastructure
5687,24275,B2B
5688,24275,Security
5689,24271,B2B
5690,24271,Supply Chain and Logistics
5691,24270,B2B
5692,24270,Analytics
5693,24269,Fintech
5694,24268,B2B
5695,24268,"Engineering, Product and Design"
5696,24264,Consumer
5697,24264,Home and Personal
5698,24260,Consumer
5699,24260,Food and Beverage
5700,24259,Consumer
5701,24259,Home and Personal
5702,24258,Industrials
5703,24258,Climate
5704,24257,Fintech
5705,24257,Insurance
5706,24256,Consumer
5707,24256,Virtual and Augmented Reality
5708,24254,Healthcare
5709,24254,Consumer Health and Wellness
5710,24253,B2B
5711,24253,"Engineering, Product and Design"
5712,24252,Government
5713,24251,Fintech
5714,24251,Payments
5715,24250,B2B
5716,24250,Sales
5717,24248,Fintech
5718,24244,Fintech
5719,24244,Consumer Finance
5720,24243,Fintech
5721,24243,Asset Management
5722,24241,B2B
5723,24241,Marketing
5724,24230,B2B
5725,24229,Healthcare
5726,24207,B2B
5727,24207,Security
5728,24206,B2B
5729,24206,Security
5730,24205,Education
5731,24204,B2B
5732,24204,Marketing
5733,24203,Consumer
5734,24199,Healthcare
5735,24199,Consumer Health and Wellness
5736,24198,Fintech
5737,24197,B2B
5738,24197,Marketing
5739,24195,B2B
5740,24195,Security
5741,24194,Fintech
5742,24192,B2B
5743,24192,Marketing
5744,24191,B2B
5745,24191,Analytics
5746,24190,Consumer
5747,24190,Food and Beverage
5748,24188,Healthcare
5749,24188,Drug Discovery and Delivery
5750,24181,B2B
5751,24181,Legal
5752,24180,B2B
5753,24180,"Engineering, Product and Design"
5754,24177,Fintech
5755,24176,B2B
5756,24176,Finance and Accounting
5757,24170,B2B
5758,24169,Healthcare
5759,24169,Consumer Health and Wellness
5760,24168,Fintech
5761,24168,Banking and Exchange
5762,24167,B2B
5763,24166,Healthcare
5764,24166,Medical Devices
5765,24165,B2B
5766,24165,Human Resources
5767,24164,Real Estate and Construction
5768,24164,Housing and Real Estate
5769,24162,B2B
5770,24162,Finance and Accounting
5771,24161,B2B
5772,24160,Healthcare
5773,24160,Consumer Health and Wellness
5774,24159,B2B
5775,24159,Analytics
5776,24158,Fintech
5777,24158,Payments
5778,24156,B2B
5779,24156,"Engineering, Product and Design"
5780,24154,B2B
5781,24154,Retail
5782,24153,B2B
5783,24153,Productivity
5784,24152,Real Estate and Construction
5785,24152,Construction
5786,24151,B2B
5787,24151,Finance and Accounting
5788,24150,Fintech
5789,24150,Credit and Lending
5790,24149,Fintech
5791,24148,Education
5792,24143,Fintech
5793,24143,Consumer Finance
5794,24142,Consumer
5795,24141,B2B
5796,24141,Retail
5797,24140,B2B
5798,24139,Healthcare
5799,24138,Healthcare
5800,24137,B2B
5801,24137,Sales
5802,24135,Fintech
5803,24135,Consumer Finance
5804,24132,B2B
5805,24132,Finance and Accounting
5806,24131,Education
5807,24130,B2B
5808,24130,Security
5809,24129,B2B
5810,24108,Healthcare
5811,24108,Medical Devices
5812,24100,B2B
5813,24100,"Engineering, Product and Design"
5814,24096,Education
5815,24095,Healthcare
5816,24094,Education
5817,24093,B2B
5818,24093,Finance and Accounting
5819,24091,B2B
5820,24091,"Engineering, Product and Design"
5821,24086,B2B
5822,24086,Human Resources
5823,24084,Consumer
5824,24084,Food and Beverage
5825,24083,B2B
5826,24083,Marketing
5827,24082,Healthcare
5828,24082,Industrial Bio
5829,24081,Healthcare
5830,24081,Drug Discovery and Delivery
5831,24080,B2B
5832,24080,Human Resources
5833,24079,Industrials
5834,24079,Agriculture
5835,24065,Consumer
5836,24064,B2B
5837,24064,Finance and Accounting
5838,24059,B2B
5839,24058,Healthcare
5840,24058,Medical Devices
5841,24055,Consumer
5842,24053,B2B
5843,24053,Supply Chain and Logistics
5844,24049,B2B
5845,24049,Human Resources
5846,24046,Real Estate and Construction
5847,24046,Housing and Real Estate
5848,24045,B2B
5849,24044,B2B
5850,24044,Marketing
5851,24042,Fintech
5852,24042,Payments
5853,24041,Fintech
5854,24041,Asset Management
5855,24040,B2B
5856,24040,"Engineering, Product and Design"
5857,24039,Consumer
5858,24038,Fintech
5859,24038,Asset Management
5860,24037,Fintech
5861,24037,Banking and Exchange
5862,24034,Healthcare
5863,24034,Medical Devices
5864,24026,Fintech
5865,24026,Consumer Finance
5866,24024,Consumer
5867,24008,Healthcare
5868,24008,Therapeutics
5869,24006,Fintech
5870,24006,Credit and Lending
5871,24005,B2B
5872,24005,Sales
5873,23988,Fintech
5874,23986,Fintech
5875,23985,B2B
5876,23985,Sales
5877,23979,B2B
5878,23979,"Engineering, Product and Design"
5879,23978,B2B
5880,23978,Infrastructure
5881,23977,B2B
5882,23973,B2B
5883,23973,Productivity
5884,23972,B2B
5885,23972,Productivity
5886,23971,Real Estate and Construction
5887,23971,Construction
5888,23969,Fintech
5889,23969,Asset Management
5890,23968,B2B
5891,23968,"Engineering, Product and Design"
5892,23967,B2B
5893,23967,Analytics
5894,23960,Industrials
5895,23960,Climate
5896,23959,Fintech
5897,23959,Banking and Exchange
5898,23958,B2B
5899,23958,"Engineering, Product and Design"
5900,23957,Consumer
5901,23957,Content
5902,23956,B2B
5903,23956,"Engineering, Product and Design"
5904,23955,B2B
5905,23955,Office Management
5906,23953,Healthcare
5907,23952,Consumer
5908,23951,Healthcare
5909,23951,Drug Discovery and Delivery
5910,23950,B2B
5911,23950,Infrastructure
5912,23948,B2B
5913,23948,"Engineering, Product and Design"
5914,23947,Industrials
5915,23947,Aviation and Space
5916,23946,Healthcare
5917,23946,Consumer Health and Wellness
5918,23945,Healthcare
5919,23945,Drug Discovery and Delivery
5920,23944,B2B
5921,23944,"Engineering, Product and Design"
5922,23943,B2B
5923,23943,Infrastructure
5924,23885,Fintech
5925,23885,Consumer Finance
5926,23884,Healthcare
5927,23884,Diagnostics
5928,23862,B2B
5929,23862,Productivity
5930,23860,B2B
5931,23860,Marketing
5932,23845,Healthcare
5933,23845,Consumer Health and Wellness
5934,23832,Healthcare
5935,23832,Consumer Health and Wellness
5936,23820,B2B
5937,23820,Finance and Accounting
5938,23819,Industrials
5939,23819,Aviation and Space
5940,23818,Education
5941,23817,B2B
5942,23817,Operations
5943,23796,Fintech
5944,23796,Payments
5945,23783,Healthcare
5946,23783,Therapeutics
5947,23781,B2B
5948,23781,"Engineering, Product and Design"
5949,23780,B2B
5950,23780,Sales
5951,23777,B2B
5952,23776,Fintech
5953,23776,Payments
5954,23451,B2B
5955,23120,Fintech
5956,22694,B2B
5957,24866,B2B
5958,24866,Infrastructure
5959,24845,Healthcare
5960,24507,B2B
5961,24507,Infrastructure
5962,24398,B2B
5963,24369,Healthcare
5964,24369,Medical Devices
5965,24237,Fintech
5966,24136,Consumer
5967,24136,Food and Beverage
5968,23974,Fintech
5969,23974,Credit and Lending
5970,23939,Consumer
5971,22763,Fintech
5972,22763,Payments
5973,24867,Consumer
5974,24867,Food and Beverage
5975,24858,Consumer
5976,24858,Content
5977,24843,Consumer
5978,24839,B2B
5979,24839,Recruiting and Talent
5980,24823,B2B
5981,24823,Security
5982,24762,B2B
5983,24700,B2B
5984,24700,"Engineering, Product and Design"
5985,24692,Consumer
5986,24692,Food and Beverage
5987,24600,Fintech
5988,24498,Fintech
5989,24498,Asset Management
5990,24460,B2B
5991,24460,Productivity
5992,24405,B2B
5993,24405,Human Resources
5994,24383,B2B
5995,24383,Retail
5996,24380,Healthcare
5997,24380,Consumer Health and Wellness
5998,24370,Healthcare
5999,24370,Consumer Health and Wellness
6000,24351,B2B
6001,24351,Productivity
6002,24343,Fintech
6003,24343,Consumer Finance
6004,24339,B2B
6005,24266,Fintech
6006,24266,Consumer Finance
6007,24255,Consumer
6008,24255,Food and Beverage
6009,24235,Consumer
6010,24235,Gaming
6011,24185,Industrials
6012,24185,Agriculture
6013,24163,Real Estate and Construction
6014,24163,Housing and Real Estate
6015,24157,Fintech
6016,24157,Consumer Finance
6017,24147,B2B
6018,24147,Sales
6019,24025,B2B
6020,24025,"Engineering, Product and Design"
6021,23970,Real Estate and Construction
6022,23970,Housing and Real Estate
6023,23963,Consumer
6024,23861,B2B
6025,23842,Fintech
6026,23831,Healthcare
6027,23727,B2B
6028,23727,Finance and Accounting
6029,23659,Fintech
6030,26425,B2B
6031,26425,Infrastructure
6032,26331,Healthcare
6033,26331,Medical Devices
6034,26311,Healthcare
6035,26311,Drug Discovery and Delivery
6036,26307,Consumer
6037,26303,B2B
6038,26303,"Engineering, Product and Design"
6039,26296,B2B
6040,26296,Security
6041,26294,B2B
6042,26294,Retail
6043,26290,Fintech
6044,26290,Banking and Exchange
6045,26277,B2B
6046,26277,Retail
6047,26268,Real Estate and Construction
6048,26267,B2B
6049,26267,Supply Chain and Logistics
6050,26266,B2B
6051,26266,Productivity
6052,26265,Fintech
6053,26265,Consumer Finance
6054,26264,B2B
6055,26264,Finance and Accounting
6056,26254,B2B
6057,26254,Infrastructure
6058,26253,Industrials
6059,26253,Manufacturing and Robotics
6060,26243,Industrials
6061,26243,Energy
6062,26242,Fintech
6063,26242,Insurance
6064,26210,B2B
6065,26210,Supply Chain and Logistics
6066,26205,B2B
6067,26205,"Engineering, Product and Design"
6068,26190,Real Estate and Construction
6069,26190,Construction
6070,26183,Fintech
6071,26163,Consumer
6072,26163,Food and Beverage
6073,26148,Consumer
6074,26148,Social
6075,26147,B2B
6076,26147,Supply Chain and Logistics
6077,26144,B2B
6078,26144,"Engineering, Product and Design"
6079,26139,Industrials
6080,26139,Automotive
6081,26138,Fintech
6082,26138,Insurance
6083,26137,Industrials
6084,26137,Climate
6085,26134,Industrials
6086,26134,Aviation and Space
6087,26125,Government
6088,26122,Healthcare
6089,26122,Therapeutics
6090,26121,B2B
6091,26121,Productivity
6092,26120,Industrials
6093,26120,Climate
6094,26118,Consumer
6095,26118,Food and Beverage
6096,26109,Fintech
6097,26108,Fintech
6098,26094,Healthcare
6099,26094,Healthcare IT
6100,26073,B2B
6101,26073,Recruiting and Talent
6102,26072,Industrials
6103,26072,Climate
6104,26067,Real Estate and Construction
6105,26067,Housing and Real Estate
6106,26066,B2B
6107,26066,"Engineering, Product and Design"
6108,26054,Consumer
6109,26054,Consumer Electronics
6110,26053,B2B
6111,26053,Supply Chain and Logistics
6112,26051,Fintech
6113,26051,Credit and Lending
6114,26050,Industrials
6115,26050,Automotive
6116,26049,B2B
6117,26049,Infrastructure
6118,26043,Fintech
6119,26043,Asset Management
6120,26042,Fintech
6121,26041,Consumer
6122,26041,Content
6123,26035,Education
6124,26034,Industrials
6125,26034,Climate
6126,26033,Consumer
6127,26032,Healthcare
6128,26032,Healthcare Services
6129,26021,Healthcare
6130,26021,Consumer Health and Wellness
6131,26020,Healthcare
6132,26020,Consumer Health and Wellness
6133,26019,Fintech
6134,26019,Asset Management
6135,26016,Fintech
6136,26015,Healthcare
6137,26015,Healthcare Services
6138,26012,Fintech
6139,26012,Insurance
6140,26004,Education
6141,26003,Fintech
6142,25999,B2B
6143,25996,Education
6144,25995,B2B
6145,25995,Operations
6146,25994,Industrials
6147,25994,Climate
6148,25992,Consumer
6149,25992,Apparel and Cosmetics
6150,25991,B2B
6151,25991,Human Resources
6152,25989,B2B
6153,25989,"Engineering, Product and Design"
6154,25986,B2B
6155,25985,Healthcare
6156,25985,Healthcare Services
6157,25984,B2B
6158,25984,"Engineering, Product and Design"
6159,25983,Consumer
6160,25981,Fintech
6161,25981,Banking and Exchange
6162,25978,B2B
6163,25978,Retail
6164,25977,Consumer
6165,25977,Food and Beverage
6166,25976,Real Estate and Construction
6167,25975,B2B
6168,25975,"Engineering, Product and Design"
6169,25974,Healthcare
6170,25973,Fintech
6171,25973,Credit and Lending
6172,25969,B2B
6173,25969,Infrastructure
6174,25967,B2B
6175,25967,Marketing
6176,25966,B2B
6177,25966,"Engineering, Product and Design"
6178,25965,Real Estate and Construction
6179,25965,Construction
6180,25960,Fintech
6181,25960,Insurance
6182,25959,Consumer
6183,25958,B2B
6184,25958,Human Resources
6185,25954,Consumer
6186,25954,Social
6187,25951,Consumer
6188,25951,Home and Personal
6189,25950,B2B
6190,25950,Infrastructure
6191,25949,B2B
6192,25949,"Engineering, Product and Design"
6193,25948,B2B
6194,25948,"Engineering, Product and Design"
6195,25947,B2B
6196,25946,B2B
6197,25946,"Engineering, Product and Design"
6198,25937,B2B
6199,25935,B2B
6200,25935,Supply Chain and Logistics
6201,25931,Fintech
6202,25930,Fintech
6203,25929,B2B
6204,25929,Human Resources
6205,25928,B2B
6206,25924,Consumer
6207,25924,Gaming
6208,25923,B2B
6209,25923,Infrastructure
6210,25921,Fintech
6211,25918,Fintech
6212,25918,Payments
6213,25915,Consumer
6214,25915,Virtual and Augmented Reality
6215,25914,B2B
6216,25914,Operations
6217,25913,Real Estate and Construction
6218,25911,B2B
6219,25911,Finance and Accounting
6220,25907,Healthcare
6221,25907,Consumer Health and Wellness
6222,25892,Consumer
6223,25892,Consumer Electronics
6224,25891,Fintech
6225,25876,Fintech
6226,25876,Credit and Lending
6227,25871,B2B
6228,25871,"Engineering, Product and Design"
6229,25870,B2B
6230,25866,B2B
6231,25866,Operations
6232,25865,Healthcare
6233,25864,Healthcare
6234,25864,Medical Devices
6235,25849,B2B
6236,25849,"Engineering, Product and Design"
6237,25835,B2B
6238,25835,Sales
6239,25831,B2B
6240,25827,B2B
6241,25827,Human Resources
6242,25825,Healthcare
6243,25825,Healthcare IT
6244,25822,B2B
6245,25822,Supply Chain and Logistics
6246,25820,Fintech
6247,25819,B2B
6248,25819,"Engineering, Product and Design"
6249,25818,B2B
6250,25818,"Engineering, Product and Design"
6251,25817,Consumer
6252,25814,Fintech
6253,25810,Real Estate and Construction
6254,25789,Healthcare
6255,25789,Consumer Health and Wellness
6256,25788,B2B
6257,25787,Fintech
6258,25787,Asset Management
6259,25782,Industrials
6260,25782,Climate
6261,25779,B2B
6262,25779,Infrastructure
6263,25778,B2B
6264,25777,B2B
6265,25777,"Engineering, Product and Design"
6266,25776,Fintech
6267,25763,B2B
6268,25763,Security
6269,25758,Fintech
6270,25757,Education
6271,25756,B2B
6272,25756,Legal
6273,25755,Fintech
6274,25755,Credit and Lending
